,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
262,spotify:track:49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,False,0.849,0.536,1.0,-7.307,0.349,0.0239,0.0,0.126,0.308,141.964,64,"[Intro: JAY-Z]Uh-huh, uh-huh (Yeah, Rihanna)Uh-huh, uh-huh (Good Girl Gone Bad)Uh-huh, uh-huh (Take three, action)Uh-huh, uh-huh (Hov)[Verse 1: JAY-Z & Rihanna]No clouds in my stonesLet it rain, I hydroplane in the bankComin' down with the Dow Jones (Ayy, ayy, ayy)When the clouds come, we go, we Roc-A-Fella (Ayy-ayy-ayy, ayy)We fly higher than weather, in G5's or betterYou know me (You know me)In anticipation for precipitation, stack chips for the rainy dayJay, Rain Man is back (Ayy-ayy-ayy, ayy)With Little Miss Sunshine, Rihanna, where you at?  (Ayy-ayy-ayy, ayy)[Verse 2: Rihanna]You have my heart, and we'll never be worlds apartMay be in magazines but you'll still be my starBaby, 'cause in the dark, you can't see shiny carsAnd that's when you need me thereWith you, I'll always share because[Chorus: Rihanna]When the sun shine, we shine togetherTold you I'll be here foreverSaid ""I'll always be your friend""Took an oath, I'ma stick it out 'til the endNow that it's rainin' more than everKnow that we'll still have each otherYou can stand under my umbrellaYou can stand under my umbrellaElla-ella, ayy, ayy, ayyUnder my umbrellaElla-ella, ayy, ayy, ayyUnder my umbrellaElla-ella, ayy, ayy, ayyUnder my umbrellaElla-ella, ayy, ayy, ayy, ayy, ayy, ayy"
263,spotify:track:4Z5FyQlevoHoa5FsIVKZju,PRACTICE,DaBaby,True,0.88,0.504,2.0,-6.76,0.0609,0.0532,0.0715,0.443,0.476,120.043,64,"[Intro]OkayBoom, boom, boom (Firzt on the track)Boom, boom, boom[Chorus]I be feelin' like I don't be poppin' enough, I be humbleI'ma keep showin' my ass if I wannaHang up the phone on they ass, block the numberI told you don't play with me, niggaAnd she be actin' funny, probably think a nigga need her (Uh-uh)I thought I was faithful, she say I'm a cheaterThey thought I was taken, I'm ready to mingleThe fuck is you saying, lil' nigga? (Go)[Verse 1]I do my lil' dancy-dance (Go)I fill up my pants with bands, quit playing, lil' niggaAnd I don't think the talk is cheap (Talk)'Cause now when they talk to me, they paying me, nigga (Shut up)I probably say the word ""nigga"" too muchI'm a real nigga, I don't be giving a fuck (Shh)Tommy Hilfiger 'fits with the shit coming up (Go)When you stay down like this, you rock Fendi and stuff (Okay)He broke as hell, put a boot on himI hit the bitch, put her out, put a move on her (Bitch)He wanna be just like Baby for realOn the low tryna do what I do, don't he? (Yeah)Just so you prepared, I'ma let you knowThey probably told you I'm scared, but I'm ready, though (No)The industry can't take the hood out of me'Bout to go get some head from a ghetto ho (Uh-uh)They do it nastyPull up new whip and it's flashyGun on my hip and it's plasticThis the deluxeI like her, but don't give a fuck (Fuck)I'm fucking her rough, I'm her daddy (Mmm)That's how I liveShe told me she wanna have kids (Mmm)I told her don't know what that is (Uh-uh)That ain't how we speakin' (Uh-huh)I broke her heart into piecesShe probably gon' call Dr. Phil"
264,spotify:track:0vLUcf0D21qANv4C2ES7Ay,Upside Down,JVKE,False,0.716,0.512,1.0,-6.257,0.0331,0.483,0.0,0.0928,0.326,104.957,78,"[Pre-Chorus: JVKE, KBFR]Down south, hood baby (Hood baby)Make all the girls go crazy (Ah)Go (Go)Go (Go)Go stupidBut you smart like an A-plus student[Chorus: JVKE]Up, down, right, downLooking for your love right nowLa-la-la-laUp, down, all aroundTurn my stomach upside downLa-la-la-la[Verse: JVKE]I found your hair-tie in my carI could only drive so far without a breakdown (Ah)Baby, you’re the queen of heartsYou know how to play your cards, you keep ‘em face-down (Ah)Ooh, I miss your face nowLookin’ at your pictures, scrollin’ way down (Ah)Wishing I could fix all my mistakesI wish I could erase youGirl, I can’t replaceYou’re the one that got away (Ooh)"
265,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,False,0.828,0.492,0.0,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,88,"[Verse 1]Don't cry, snowman, not in front of meWho'll catch your tears if you can't catch me, darling?If you can't catch me, darlingDon't cry, snowman, don't leave me this wayA puddle of water can't hold me close, babyCan't hold me close, baby[Chorus]I want you to know that I'm never leaving'Cause I'm Mrs. Snow, 'til death we'll be freezingYeah, you are my home, my home for all seasonsSo come on, let's goLet's go below zero and hide from the sunI'll love you forever where we'll have some funYes, let's hit the North Pole and live happilyPlease don't cry no tears now, it's Christmas, baby[Post-Chorus]My snowman and me, ehMy snowman and meBaby[Verse 2]Don't cry, snowman, don't you fear the sunWho'll carry me without legs to run, honey?Without legs to run, honeyDon't cry, snowman, don't you shed a tearWho'll hear my secrets if you don't have ears, baby?If you don't have ears, baby"
270,spotify:track:0QkWikH5Z3U0f79T9iuF6c,Judas,Lady Gaga,False,0.551,0.756,2.0,-4.948,0.0652,0.0511,0.0,0.0765,0.618,175.984,69,"[Chorus]Whoa-whoa-whoa-whoa-whoaI'm in love with Juda-as, Juda-asWhoa-whoa-whoa-whoa-whoaI'm in love with Juda-as, Juda-as[Post-Chorus]Judas, Juda-ah-ahJudas, Juda-ah-ahJudas, Juda-ah-ahJudas, Gaga-ahJudas, Juda-ah-ahJudas, Juda-ah-ahJudas, Juda-ah-ahJudas, Gaga-ah[Verse 1]When he calls to me, I am readyI'll wash his feet with my hair if he needsForgive him when his tongue lies through his brainEven after three times he betrays me[Pre-Chorus](Ah-ah, ah-ah-ah-ah, ah-ah, ah-ah-ah-ah)I'll bring him downBring him down, down(Ah-ah, ah-ah-ah-ah, ah-ah, ah-ah-ah-ah)A king with no crownKing with no crown"
271,spotify:track:6qCsKKS7Ol63SJW3LOIX5R,Plastic Hearts,Miley Cyrus,False,0.707,0.924,7.0,-2.842,0.031,0.000972,0.00703,0.204,0.919,127.937,83,"[Intro]Ah![Verse 1]HelloThe sunny place for shady peopleA crowded room where nobody goesYou can be whoever you wanna be hereAnd oh, I've been livin' at the ChateauShouldn't drive, but I should really go homeI don't even know 'em, but they won't leave here[Pre-Chorus]Frightened by my own reflectionDesperate for a new connectionPull you in, but don't you get too closeLove you now, but not tomorrowWrong to steal, but not to borrowPull you in, but don't you get too close[Chorus]I've been California dreamin'Plastic hearts are bleedin'Keep me up all night (Keep me up)Keep me up all night (All night)Lost in black hole conversationSunrise suffocationKeep me up all night (Keep me up)Keep me up all night"
273,spotify:track:35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,True,0.845,0.662,4.0,-9.18,0.245,0.00738,0.0,0.344,0.94,98.0,54,"[Verse 1]Heaven sent you to meI'm just hopin’ I don't repeat history[Pre-Chorus]Boy, I'm tryna meet your mama on a SundayThen make a lotta love on a Monday (Ah, ah)Never need no (No), no one else, babe’Cause I'll be[Chorus]Switchin' them positions for youCookin' in the kitchen and I'm in the bedroomI'm in the Olympics, way I'm jumpin' through hoopsKnow my love infinite, nothin’ I wouldn’t doThat I won't do, switchin’ for you[Verse 2]Perfect, perfectYou're too good to be true (You're too good to be true)But I get tired of runnin', fuck itNow, I’m runnin' with you (With you)[Pre-Chorus]Said, boy, I'm tryna meet your mama on a SundayThen make a lotta love on a Monday (Ah, ah)Never need no (No), no onе else, babe'Causе I'll be"
275,spotify:track:0RE4crnT3jRms1xxVlEZx2,Bad boy,Marwa Loud,False,0.741,0.565,5.0,-5.448,0.108,0.114,0.0,0.205,0.892,134.122,78,"[Intro]On n’a pas, pas d’bolT’as que des bad girls ouais t’es qu’un bad boy[Couplet 1]Le but d’une vie c’est d’faire d’la monnaieC’est pas ton équipe ils t’ont racoléToutes tes copines ouais on les connaîtÀ force de zoner ouais on les a rodéesJ’suis abattue je perds le filEt t’as pas un euro, fais pas de dealEt t’as pas un kilo fais pas le dealerJ’prends pas ça au sérieuxOuais ça fait des leurres, eh, ehLa go se dandine, eh, eh, elle veut tous vos num’, eh, ehPourtant c’est qu’une gamineMais comme elle s’ennuie ce monde la fascine[Pré-refrain]Moi j’voulais m’en aller (m'en aller)Et ce, depuis, ouais, tant d’années (tant d’années)J’essaye de faire le videDe souvent sourire, de faire le tri (bad bad bad boy)Moi j’voulais m’en allerEt ce depuis ouais tant d’années (bad bad bad boy)J’essaye de faire le videDe souvent sourire, ouais de faire le tri (bad bad bad boy)"
276,spotify:track:3JsydWaf2Ev4ehaLUjj3SY,Confident,Justin Bieber,False,0.457,0.823,9.0,-4.76,0.311,0.00144,0.0,0.108,0.578,192.205,70,"[Intro: Justin Bieber]Don't do it to meDon't do it to me (Oh, no, no, oh, no, no)Don't do it to me (Oh, no, no, oh, no, no)Don't do it to me (Oh, no, no, oh, no, no)Don't do it to me (Oh, no, no, oh, no, no)[Verse 1: Justin Bieber]Focused, I'm focusedShe got a body like that, I ain't never seen nothin' like that, uh-uhLike a fantasy in front of me, yeahI think that somethin' special is goin' downThat's right, I think she foreign (Foreign)I think she foreign (Foreign), got passportsMi amor ('Mor) started slow (Slow), got fasterShe gon' work some more (More), work some more (More)No stoppin' her now (Now, now)No stoppin' her now (Now, now, now, now)[Pre-Chorus: Justin Bieber]Then she started dancing, sexual romancin'Nasty but she fancy, lipstick on my satin sheetsWhat's your nationality? I wonder if there's more of youShe's got my attention, she's confident[Chorus: Justin Bieber]Oh, no, no, oh, no, no, she's confidentOh, no, no, oh, no, no, and I'm down with itOh, no, no, oh, no, no, she's confidentYou could tell by the way she walks in the room"
279,spotify:track:2ZRo7axmMPeSVUvDbGkJah,Hope,XXXTENTACION,True,0.663,0.477,1.0,-8.839,0.0414,0.644,0.0,0.122,0.643,143.173,77,"[Intro]YeahRest in peace to all the kids that lost their lives in the Parkland shooting, this song is dedicated to you[Chorus]Okay, she keep cryin', she keep cryin' every single nightDay and night, on my mind, please don't kill the vibeOh no, I swear to God, I be in my mindSwear I wanna die, yeah, when you cross my—Said I wanna die, yuh, no, I'm not alright, yuhI might start a riot, yuh, I'm so fuckin' tired, yuhSo what's up? What you say? Feelin' good, I'm feelin' greatTired of the fuckin' hate, stackin' cheese all on my plate[Bridge]So outside my misery, I think I'll findA way of envisioning a better lifeFor the rest of us, the rest of usThere's hope for the rest of us, the rest of us[Chorus]Okay, she keep cryin', she keep cryin' every single nightDay and night, on my mind, please don't kill the vibeOh no, I swear to God, I be in my mindSwear I wanna die, yeah, when you cross my—Said I wanna die, yuh, no, I'm not alright, yuhI might start a riot, yuh, I'm so fuckin' tired, yuhSo what's up? What you say? Feelin' good, I'm feelin' greatTired of the fuckin' hate, stackin' cheese all on my plate"
280,spotify:track:1yr9HpAu3prvxmq783ZELn,Lemon Tree,Fools Garden,False,0.574,0.628,2.0,-8.815,0.036,0.13,0.0,0.271,0.803,153.119,82,"[Verse 1]I'm sittin' here in the boring roomIt's just another rainy Sunday afternoonI'm wastin' my time, I got nothin' to doI'm hangin' around, I'm waitin' for youBut nothing ever happensAnd I wonder[Verse 2]I'm drivin' around in my carI'm drivin' too fast, I'm drivin' too farI'd like to change my point of viewI feel so lonely, I'm waitin' for youBut nothing ever happensAnd I wonder[Chorus]I wonder how, I wonder whyYesterday, you told me 'bout the blue, blue skyAnd all that I can see is just a yellow lemon treeI'm turnin' my head up and downI'm turnin', turnin', turnin', turnin', turnin' aroundAnd all that I can see is just another lemon tree[Post-Chorus]SingDap, da-da-da-dam, di-dap-daDa-da-da-dam, di-dap-daDap, di-di-li-da"
281,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,False,0.69,0.521,10.0,-8.492,0.339,0.324,0.0,0.0534,0.494,100.028,90,"[Intro]Time can never mendThe careless whispersOf a good friendTo the heart and mindIgnorance is kindThere's no comfort in the truthPain is all you'll findShould've known better, yeah[Instrumental][Verse 1]I feel so unsureAs I take your handAnd lead you to the dance floorAs the music diesSomething in your eyesCalls to mind a silver screenAnd all its sad goodbyes[Chorus]I'm never gonna dance againGuilty feet have got no rhythmThough it's easy to pretendI know you're not a foolShould've known better than to cheat a friendAnd waste a chance that I've been givenSo I'm never gonna dance againThe way I danced with you, oh"
284,spotify:track:5au5NgWCdev4WeLRB3YEOR,Hood Baby,KBFR,True,0.626,0.734,1.0,-3.96,0.331,0.023,0.0,0.285,0.692,130.427,49,"[Intro](Now, rewind this motherfucker)Down south, Hood babyMake all the girls go crazy[Chorus]Down south, hood baby (Hood baby)Make all the girls go crazy (Go crazy, go stupid)Look up, down, to the sideWok got me feeling lil' lazyShuffle (Shuffle), shuffle (Shuffle)Flex one hand, show the muscle (Show the muscle)Bring it round town, hit it out the parkTwo hands on her mouth like a muzzle (Like a muzzle)Down south, hood baby (Hood baby)Make all the girls go crazy (Go crazy, go stupid)Look up, down, to the sideWok got me feeling lil' lazyShuffle (Shuffle), shuffle (Shuffle)Flex one hand, show the muscle (Show the muscle)Bring it round town, hit it out the parkTwo hands on her mouth like a muzzle (like a muzzle)[Verse]Two hands on her mouth like a muzzleFound all the pieces to the puzzleNiggas think it's nothingNiggas think it's easyThey don't really know about the hustle (They ain't hustle)Henny Dusse, 1942Now she wanna do more than cuddle (She freaky)She want me to pull up just fuck her (Just fuck her)Spend a few hundred on bundlesShe gon spend some time with me and some of the bros (The bros)Then we give her back (Give her back)Sike, we don't even give her backWe ain't even really getting into thatTax a verse for a nigga then tell my label don't even go clear the trackI fuck her good, knock her out of the parkNow when she come she gon' feel the bat"
285,spotify:track:7FngYjFnEU6fRYWTZbwoq9,PLASTIC,Unghetto,True,0.676,0.525,9.0,-5.88,0.028,0.617,0.0,0.356,0.421,112.011,71,"[Intro: Unghetto Mathieu & Barbie](Papii, what you got cookin' today?)  (I'm a Barbie girl)Ayy, ayy, Unghetto, Unghetto (In the Barbie world)(Yeah, yeah, yeah-yeah, yeah)(Yeah, yeah-yeah-yeah)Ayy, ayy, ayy, ayy (Life in plastic, it's fantastic)(Yeah, yeah, yeah-yeah, yeah)(Yeah, yeah-yeah-yeah)Ayy, hrgh (Ayy, ayy)Ayy, hey[Chorus]These niggas is fake, plastic (Fuck)Her booty ain't big, it's jurassic (It's big)You can't talk to my bae, she sassy (Huh?)That's my Barbie, together we blastin' (Thraah)I got the money we cashin' (I got the—)I got the money we cashin' (I got the—)I got the money we cashin' (I got the—)I got the money we cashin' (Hey)[Verse 1]No Barbie baby I'm a package (For sure)I'm who she tryna claim, baggage (Mine)She gon' play with my Johnson, Magic (Mine)He ran up and he gone, tragic (Thraah)I remember I wanted to be on that level until I got on it and then passed it (I passed it)My wallet like a book, scholastic (It's fat)She give exquisite head, fantastic (It's facts)Heard 'em niggas want beef with Unghetto (Thraah)I drop off the sack and I end up relaxin' (He dead)Boy gon' be in the past, classicMy paper stretchin' long, elastic (That paper, that paper, that paper, that paper)Ho's all up in here, undressing everywhereThey was hatin', life is what you make it"
286,spotify:track:4ja2gzrNh9VNigzoXfmbwD,Mariposa,Peach Tree Rascals,False,0.957,0.334,1.0,-9.464,0.274,0.00989,0.0,0.0519,0.779,128.98,0,"[Chorus: Joseph]I can't wait for you to come my wayI've been far awayBut I'll keep runningJust to find a way to you till then[Verse 1: Tarrek]I've been running from itTired of running from itScared of feeling somethingNow I'm stuck here tryna get up outta this holeI tried to be strongI tried to make it work but I've been feeling too numbSkies are beating on meWhy'd you leave me lonely?Feeling Whitney, StoneyNow I'm stuck here wondering where I ever went wrongHow could I be strong?I'm fighting for your love[Chorus: Joseph]I can't wait for you to come my wayI've been far awayBut I'll keep runningJust to find a way to you till then"
288,spotify:track:1E3VQQWFQAPJkXfYHjqWoI,Captain Hook,Megan Thee Stallion,True,0.762,0.433,5.0,-8.937,0.187,0.143,0.0,0.118,0.394,122.074,73,"[Intro]Real Hot Girl shit, ah(And if the beat live, you know Lil Ju made it)[Verse 1]Ayy, bitch, I'm a problem nobody solvin'You can keep hating, I'm poppin' regardlessHe want a bitch look like Megan Thee Stallion (Yeah)Don't want your nigga 'cause I want his daddyI like to switch up my style every weekI gotta switch up my hair every dayI ain't no ho, but I do be on goAnd I promise my nigga's gon' love me the sameI'm a Hot Girl, don't try it at homeI wear the shit that be showing my thongI like to drink and I like to have sexI fuck the niggas that's cutting the checksDance on the dick, now, you been servedI like a dick with a little bit of curveHit this pussy with an uppercutCall that nigga Captain Hook[Chorus]Ayy, I go shopping, mmh, want it, then I cop it, ayy, yeahBitches boppin', mmh, I do it, they copy, ayy, lookHe's a sweetie, mmh, kiss it when he eat it, ayy, yeahKnow it's good when you chewin' and you singin'"
289,spotify:track:4lsHZ92XCFOQfzJFBTluk8,You Got It,Vedo,True,0.817,0.635,5.0,-7.246,0.163,0.323,0.0,0.0738,0.454,138.015,70,"[Intro](Oh no, no)It's Vedo, baby, yeah[Verse 1]I can't lie, I can tell you're jaded, baby, wipe your eyesDon't let him see that he got the best of youGirl, I'll take the rest of youLook, I got a question for youIs it worth it? Real love, do you think you deserve it?Cut him off, go and find your purposeAnd get you a nigga that's solid, personallyI'll do more than support your dreamsBaby, get you a me[Pre-Chorus]It's time to boss upFix your credit, girl get at itGet your bag upHit that gym and get back fineGo get that degree, go girlFocus on meUnlock potential that you didn't know you had in youFuck that nigga (Ay!)[Chorus]Oh yeah, it's time to mix it up and get your glow, girlI know that you gon' get it, you got so muchDon't let nobody tell you that it's overI want you to know that, girlYou got it, you got itOh, yeah, yeah, yeahYou got it, you got itOh, yeah, yeah, yeahYeah, you my lil' babyI'm gon' make it knownLet that nigga hate, girlWhat is he gon' do?"
290,spotify:track:04F42oEuKrRComYJfJuyVR,Backyard Boy,Claire Rosinkranz,False,0.816,0.342,1.0,-11.601,0.0693,0.496,0.0252,0.108,0.55,103.56,47,"[Intro]Five, six, seven, eight[Verse 1]Dance with me in my backyard, boyLooking super fine in your corduroyDrive me 'round the block, we can go in a loopAnd we'll turn the volume up on some good boy band tunes[Pre-Chorus]Love to feel the fresh air, I can feel your eyes stareAnd I'm not gonna lie, I get a little bit scaredMy heart is on wings, I'm living in dreamsAnd at the top of our lungs, we sing[Chorus](Da-da-da-da-da-da-da)(Da-da-da-da-da)Everything is perfect(Da-da-da-da-da-da-da)(Da-da-da-da-da)All our words were worth it(Da-da-da-da-da-da-da)(Da-da-da-da-da)Dancin' around like a clown at the circus(Da-da-da-da-da-da-da)(Da-da-da-da-da)Backyard boy, you make me nervous"
294,spotify:track:5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,False,0.736,0.764,8.0,-6.736,0.0482,0.222,0.00154,0.192,0.404,112.033,66,"[Verse 1: Zayn, Liam]Goin' out tonight, changes into something redHer mother doesn't like that kind of dressEverything she never had, she's showing offDriving too fast, moon is breaking through her hairShe's heading for something that she won't forgetHaving no regrets is all that she really wants[Chorus: All, Harry](Ooh) We're only getting older, baby(Ooh) And I've been thinking about it lately(Ooh) Does it ever drive you crazy(Ah-ah-ah) Just how fast the night changes?(Ooh) Everything that you've ever dreamed of(Ooh) Disappearing when you wake up(Ooh) But there's nothing to be afraid of(Ah-ah-ah) Even when the night changes(Ooh) It will never change me and you[Verse 2: Louis, Niall]Chasing her tonight, doubts are running 'round her headHe's waiting, hides behind a cigaretteHeart is beating loud and she doesn't want it to stopMoving too fast, moon is lightin' up her skinShe's falling, doesn't even know it yetHaving no regrets is all that she really wants"
296,spotify:track:3OtMnyUaiipcAT23A8liyi,Swish Swish,Katy Perry,True,0.64,0.743,10.0,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035,81,"[Intro: Fatboy Slim]They know what is whatBut they don't know what is whatThey just strutWhat the fuck?[Verse 1: Katy Perry]A tigerDon't lose no sleepDon't need opinionsFrom a shellfish or a sheepDon't you come for meNo, not todayYou're calculatedI got your number'Cause you're a jokerAnd I'm a courtside killer queenAnd you will kiss the ringYou best believe[Pre-Chorus: Katy Perry]So keep calm, honey, I'ma stick aroundFor more than a minute, get used to itFunny my name keeps comin' out your mouth'Cause I stay winnin', lay 'em up like"
297,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,False,0.835,0.741,8.0,-1.609,0.0339,0.0172,0.0577,0.0826,0.612,111.963,75,"[Verse 1]Step one, you say we need to talkHe walks, you say, ""Sit down, it's just a talk""He smiles politely back at youYou stare politely right on throughSome sort of window to your rightAs he goes left and you stay rightBetween the lines of fear and blameYou begin to wonder why you came[Chorus]Where did I go wrong? I lost a friendSomewhere along in the bitternessAnd I would have stayed up with you all nightHad I known how to save a life[Verse 2]Let him know that you know best'Cause after all, you do know bestTry to slip past his defenseWithout granting innocenceLay down a list of what is wrongThe things you've told him all alongAnd pray to God He hears youAnd I pray to God He hears you, and"
298,spotify:track:2N5zMZX7YeL1tico8oQxa9,Crazy,Gnarls Barkley,False,0.378,0.638,10.0,-5.576,0.075,0.02,7.66e-05,0.0849,0.735,184.086,75,"[Verse 1]I remember whenI remember, I remember when I lost my mindThere was something so pleasant about that placeEven your emotions have an echo, in so much space, mmmAnd when you're out there without careYeah, I was out of touchBut it wasn't because I didn't know enoughI just knew too much, mm[Chorus 1]Does that make me crazy?Does that make me crazy?Does that make me crazy?Possibly[Verse 2]And I hope that you are having the time of your lifeBut think twice, that's my only advice, mmCome on now, who do youWho do you, who do you, who do you think you are?Ha, ha, ha, bless your soulYou really think you're in control?[Chorus 2]Well, I think you're crazyI think you're crazyI think you're crazyJust like me"
300,spotify:track:1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justin Timberlake,False,0.645,0.669,0.0,-7.946,0.0638,0.00545,0.00138,0.0997,0.568,100.052,60,"[Chorus: Justin Timberlake]Don't be so quick to walk awayDance with meI wanna rock your body, please stayDance with meYou don't have to admit you wanna playDance with meJust let me rock you 'til the break of dayDance with me[Verse 1: Justin Timberlake]Guy time, but I don't mindJust wanna rock you, girlI'll have whatever you haveCome on, let's give it a whirlSee, I've been watchin' youAnd I like the way you moveSo go ahead, girl, just doThat ass-shakin' thing you do[Pre-Chorus: Justin Timberlake]So you grab your girls and you grab a couple moreAnd you all come meet me in the middle of the floorSaid the air is thick, it's smellin' rightSo you pass to the left, then you sail to the right"
302,spotify:track:3aA6xB0tOilDDX17fIJ0Bl,Freak,Doja Cat,True,0.763,0.726,1.0,-6.405,0.282,0.259,0.0,0.0976,0.349,139.059,82,"[Chorus]Freak like meYou want a good girl that does bad things to youYou never been with no one as nasty as meSpice up your life, come get a freakDo, do-do, do-do, do-doFreak like me[Verse 1]Tied him down to my queen bedTease him just enough to hate me (Hate me)Tied it tight enough, he can't break free (Break free)Keep him waiting 'til he tryThis can go one of two waysWe could flip the coin, I'll be your slave (Ooh-ooh-ooh)Call you daddy, give me a nickname (Ah)I ain't afraid of a little pain (No, I ain't 'fraid of a little pain)Yo, yo, yo, yo (Ah)He wanted some'n else and he wanna be selfishHe wanted them three rounds, DC had to come help himLook, I know your positionTry to squeeze in the full nelson thoughBeat on it, beat, beat on it, mercy like a black belt giveDaddy the grand master, daddy, I want it fasterThem bitches you fuckin' with, I know they gon' need some practiceSo bring 'em along wit' ya, I'll teach 'em how to smash yaWhen I made a little mess on it, he told me to clean my act up"
304,spotify:track:67T6l4q3zVjC5nZZPXByU8,Whatcha Say,Jason Derulo,False,0.601,0.703,7.0,-6.24,0.0379,0.175,8.4e-05,0.571,0.673,106.164,72,"[Intro]Wha-wha-wha-wha-what did you say?(J-J-J-J-J.R.)[Chorus]Mmm, whatcha sayMmm, that you only meant well?Well, of course you didMmm, whatcha say (Jason Derulo)Mmm, that it's all for the best?Of course, it is[Verse 1]I (I) was so wrong (Wrong) for so long (Long)Only tryna please myself (Myself)Girl, I (I) was caught up (Up) in her lust (Lust)When I don't really want no one else, so noI know I should have treated you better (Better)But me and you were meant to last forever (Forever)So let me in (Let me in), give me another chance (Another chance)To really be your man (Oh)[Pre-Chorus]'Cause when the roof caved in and the truth came outI just didn't know what to doBut when I become a star, we'll be living so largeI'll do anything for youSo tell me, girl"
305,spotify:track:2cX2coZS1PYBfPs8wgbdWE,More Than A Woman,Bee Gees,False,0.679,0.715,9.0,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,74,"[Verse 1]Oh, girl, I've known you very wellI've seen you growing every dayI never really looked beforeBut now you take my breath awaySuddenly you're in my lifePart of everything I doYou got me working day and nightJust trying to keep a hold on you[Pre-Chorus]Here in your arms, I found my paradiseMy only chance for happinessAnd if I lose you now, I think I would dieOh, say you'll always be my baby, we can make it shineWe can take forever, just a minute at a time[Chorus]More than a womanMore than a woman to meMore than a womanMore than a woman to me[Verse 2]Oh, now there are stories old and trueOf people so in love like you and meAnd I can see myselfLet history repeat itselfReflecting how I feel for youThinking 'bout those people thenI know that in a thousand yearsI'd fall in love with you again"
306,spotify:track:3gbBpTdY8lnQwqxNCcf795,Pompeii,Bastille,False,0.505,0.267,9.0,-13.763,0.05,0.279,0.0,0.096,0.439,143.929,71,"[Directed by Jesse John Jenkins][Intro]Eh, eheu, eheuEh, eheu, eheuEh, eheu, eheuEh, eheu, eheuEh, eheu, eheuEh, eheu, eheuEh, eheu, eheuEh, eheu, eheu[Verse 1]I was left to my own devicesMany days fell away with nothing to show[Pre-Chorus]And the walls kept tumbling down in the city that we loveGrey clouds roll over the hills, bringing darkness from above[Chorus]But if you close your eyesDoes it almost feel like nothing changed at all?And if you close your eyesDoes it almost feel like you've been here before?How am I gonna be an optimist about this?How am I gonna be an optimist about this?"
307,spotify:track:5VlTQnZO89Ioku8ssdbqJk,Dead Man Walking,Brent Faiyaz,True,0.834,0.699,5.0,-3.222,0.178,0.111,0.0,0.131,0.809,94.086,82,"[Intro]Drop the roof and let the smoke clear (Smoke clear, smoke clear)(Lemme hear that)[Verse 1]Drop the roof and let the smoke clear (Smoke clear, smoke clear)I got diamonds (Ooh, ooh), doin' toosie slides in both earsDice rollin' on the Las Vegas strip tonightSlip that on (Ooh, ooh), and we might miss the fightFuck a knot, I keep the guala in my shorty bag (Ooh, ooh)You know she one of mine, when she tattoo that assI'm a lover boy, she love the toys (Yeah, yeah, yeah)Keep it comin', you a riderThis that ""Roll myself a J and count my figure"" shitThis that ""Steppin' out, I feel like I'm that nigga"" shitI dropped thirty on this room, we ain't gon' sleep for shit (Yeah, yeah, yeah)If I catch you nodding off, then it's gon' be some shit[Chorus]But you can do what you wannaLive how you wanna (Ooh, ooh)Spend what you wannaBe who you wanna beA young stunner (Stunner, ooh, ooh)'Til I D-I-E (Lord, help me)You can do what you wanna (What you wanna)Live how you wannaSpend what you wannaBe who you wanna beA young stunner (Stunner)'Til I D-I-E (Yeah)"
310,spotify:track:5siwoDxCGDYnmfWV5SlUpE,Bamboleo,Gipsy Kings,False,0.737,0.293,1.0,-21.471,0.0628,0.00559,0.00255,0.297,0.213,91.419,45,"[Letra de ""Bamboléo""][Verso 1]Este amor llega así de esta maneraNo tiene la culpaCaballo de danza vanaPorque es muy despreciado por esoNo te perdona llorarEse amor llega así esta maneraNo tiene la culpaAmor de compra y ventaAmor de en el pasado[Puente]Bembele, bembele, bembeleBem, bembele, bembele[Coro]Bamboléo, bamboléaPorque mi vida, yo la prefiero vivir asíBamboléo, bamboléaPorque mi vida, yo la prefiero vivir así[Verso 2]No tendré perdón de DiosTú eres mi vida, la fortuna del destinoEn el destino del desamparadoLo mismo yo que ayerLo mismo soy yoNo te encuentro el abandon'Eres imposible no te encuentro de verdadPor eso un día no encuentro si de nadaLo mismo ya que ayerLo pienso en ti"
