,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
52,spotify:track:0N0h5lXc4HOiLgGb9EZi8m,Rocking A Cardigan in Atlanta,lil Shordie Scott,True,0.876,0.7,2.0,-7.137,0.282,0.0421,0.0,0.542,0.433,101.995,61,"[Chorus]I wanna take a pic with Cardi B inside my cardiganNiggas know I'm late, they call me Shordie, Mr. Tardy ManI just smoke my weed and fuck these hoes, I'm not no party manHit the plug and check that gas and take off in that Harley, man[Verse]I see a thotty with a bootyBitch, I'm fresh as hell, I got on Rick Owens mixed with Ksubi (Yessir)Call me Shordie, A.K.A Mr. StepperMr. Frat Boy, get it going, I am a rapperI can't stand niggas, get the fuck away from me (Okay)I don't fuck with you, so why the fuck you play with me? (Okay)You is not my gang, so you can't never stay with me (No way)Every time I step outside that house, that K with me (Hey)Play with the gang, you get whackedI cannot fuck with these rappin'-ass niggas, they capI'm in the stu' with your bitchShe sucking my dick with the MAC in the backYou said she was loyal, what happened to that? (What happened to that? What happened?)Hey, what happened to bitch?I got the stock and the K with the kickI'm in the party, the Glock on my dickHey, she wanna fuck 'cause I'm him (Him)If a nigga play with me, that thirty on his temp'Ayy, I'm him and my bitch her, I am him and my bitch herWhat is one thing you wanna do before you leave this Earth?"
53,spotify:track:6nQ1B216Liiydhgn2gar0o,Material Girl,Saucy Santana,True,0.48,0.954,11.0,-5.273,0.0584,0.165,5.14e-06,0.807,0.762,172.016,67,"[Intro]Get it from my mammy, Balmain bust down, oh(Tre Trax I think we got one, haha)(It's Trax season, bruh)(Who dat Trell?)[Chorus](Material Girl)I want Chanel nine bootsAll these niggas steady jockin’, 'cause they know I'm the truth(Material Girl)And I get it from my mammyBalmain bust downs, these hoes can’t stand me(Material Girl)Currently working on a GrammyMeanwhile, pussy poppin' with ya man in Miami(Material Girl)Chanels and pearls, that's the trick that it take to keep the girls[Verse 1]Choppin' bitches down like Edward Scissor Hands (Scissor Hands)I don't want no petty money, nigga, run them bands (Run them bands)Private Island living chillin' with Toucan SamFucking billionaire ballers, rap shit got me grand (Ah)Motorsport do the dash, drop the top in the Lamb'Chanel Bags, that'll make me know it (Yeah)You need a hot girl? Boy, you gon’ have to show itYou wanna taste? Baby boy, you gon’ have to throw itDeposit all accounts, baby, keep the cash flowin' (Ching-ching)Bust down wrist but the bussdown keep’ em goingHennessy on my lips, take a sipI like my niggas laid, don't come here with no chips (Ha-ha-ha)How much is you payin'? (Payin')I don’t speak broke boy language (Nah)You can leave with the crew that you came with (Came with)Me and my bitches ain't playing (Gon' on)Ice me out, nigga, like Elsa (Elsa)Fly me out, private jet, no Delta (Delta)You can send your bitch back to the shelter (Shelter)You ain't got no money, bitch, I can't help ya"
55,spotify:track:5K9tfeoiztw94dyWzF39jq,moment,Vierre Cloud,False,0.827,0.58,7.0,-6.809,0.327,0.309,0.0,0.148,0.492,78.011,76,[Intro]Hey-ah-ooh-la-la (vierre cloud)Hey-ah-oohHey-ah-ooh-la-laHey-ah-ooh[Verse 1]A new kind of loveGenetically alteredEnough of love lifeAnd I can't believe it's not loveI can't help myselfAnd you don't have to say thatIt sparks across fleshYou'll feel it kicking in soon[Chorus]Are you falling in love?I've a feeling you areAre you falling in love?With a feeling[Post-Chorus]Hey-ah-ooh-la-laHey-ah-oohHey-ah-ooh-la-laHey-ah-ooh
56,spotify:track:266Vb7ItE3o1q8HdJ9QOvn,Verbatim,Mother Mother,True,0.676,0.937,2.0,-7.756,0.0754,0.264,0.742,0.698,0.655,120.161,66,"[Intro]Uh-oh, ye-ah, uh-oh, ye-ah-ohUh-oh, ye-ah, uh-oh[Verse 1]I wear women's underwearAnd then I go to strike a pose in my full-length mirrorI cross my legs just like a queerBut my libido is strong when a lady is near, yeahWhat defines a straight man's straight?Is it the boxer in the brief or a twelve-ounce steak?Nah, I'll tell you what a woman loves mostIt's a man who can slap but can also stroke[Chorus]Going in the wind is an eddy of the truth and it's nakedIt's verbatim and it's shakin'No, no, no, no, no, no, no, no, noNo more getting elatedNo more listless invitations[Post-Chorus]UGH![Verse 2]I live by a hospitalAnd every day, I go out walking past its sickly windowsI see people dying thereBut my tender age makes it hard to careThe incinerator and a big smokestackIt's a phallic symbol and it makes me laugh (Makes me laugh)All I need is a heart attack, c'monHumble my bones with a cardiac (Humble my bones with a cardiac)"
57,spotify:track:3svmi1v7HMlyYb7Pnossz6,Fahrradsattel,Pisse,False,0.606,0.736,1.0,-6.434,0.054,0.0139,0.0,0.318,0.681,95.0,54,[Songtext zu „Fahrradsattel“][Strophe]Du willst eine JahreskarteDu willst einen Ring am FingerEine Gummihand in deinerFestgekettet und für immer[Pre-Refrain]Aber ich will dein Fahrradsattel seinAber ich will dein Fahrradsattel sein[Refrain]Aber ich will dein Fahrradsattel seinAber ich will dein Fahrradsattel seinAber ich will dein Fahrradsattel seinAber ich will dein Fahrradsattel seinAber ich will dein Fahrradsattel seinAber ich will dein Fahrradsattel sein
59,spotify:track:2K7xn816oNHJZ0aVqdQsha,Softcore,The Neighbourhood,False,0.608,0.792,9.0,-5.721,0.0355,0.000674,0.653,0.252,0.611,161.104,74,"[Verse 1]You've been my muse for a long timeYou get me through every dark nightI'm always gone, out on the goI'm on the run and you're home aloneI'm too consumed with my own life[Pre-Chorus]Are we too young for this?Feels like I can't move[Chorus]Sharing my heartIt's tearing me apartBut I know I'd miss you, baby, if I left right nowDoing what I can, tryna be a manAnd every time I kiss you, babyI can hear the sound of breaking down[Verse 2]I've been confused as of late (Yeah)Watching my youth slip away (Yeah)You're like the sun, you wake me upBut you drain me out if I get too muchI might need room or I'll break"
60,spotify:track:0RYHqnmtNRfbYxP6Dn8Vse,masquerade,siouxxie sixxsta,False,0.399,0.491,6.0,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066,75,"[Intro]Y-Y-You're now listening to Camp Vamps Radio, b-b-bitch[Chorus]Sippin' blood like I'm a vampireTaste like codeine, drippin' on meMasquerade, now where's the coke line?Playing bloodlines, where's that clap back?Feel like Dracula, way I scare youCry for help but I can't hear youNow you part of my blood omenGetting high off serotoninMasquerade, masquerade, masquerade, masqueradeMasquerade, masquerade, masqueradeCatch your skin right on my fangMasquerade, masquerade, masqueradeSoon you'll know what is my nameMasquerade, masquerade, masqueradeMortal souls is what I crave[Verse]Seek them out now, one by oneDroppin' bodies like a nunTwo twin Glocks, name Bonnie and ClydeSlide through roofs like I'm Tom CruiseI think I'm fine, please just leaveWalk around like I can't seeI'm fly like a bat, can track your tracksThey see my face, get a heart attack"
62,spotify:track:6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,False,0.936,0.781,9.0,-5.898,0.163,0.0155,0.000249,0.278,0.884,130.321,49,"[Verse 1]Three little birds sat on my windowAnd they told me I don't need to worrySummer came like cinnamon, so sweetLittle girls double-dutch on the concrete[Pre-Chorus 1]Maybe sometimes we got it wrong, but it's all rightThe more things seem to change, the more they stay the sameDon't you hesitate[Chorus]Girl, put your records on, tell me your favorite songYou go ahead, let your hair downSapphire and faded jeans, I hope you get your dreamsJust go ahead, let your hair down[Post-Chorus]You're gonna find yourself somewhere, somehow[Verse 2]Blue as the sky, sunburnt and lonelySipping tea in the bar by the roadside (Just relax, just relax)Don't you let those other boys fool youGotta love that afro hairdo"
68,spotify:track:35mBYyB61qTcGGj7MXIRM1,Cpr,cupcakKe,True,0.646,0.795,9.0,-3.293,0.0976,0.0319,0.0,0.267,0.796,89.99,83,"[Intro]Um, dois, três, quatro[Verse 1]No quick head in my bed, I can't have thatI want that long neck, not talking giraffe neckAin't no laying down, man, we 'bout to have late funI'm 'bout to make your balls stick up like space bunsWant your dick soaked? Place it down my throatTongue tickle yo' dick but not telling a jokePeddle in this pussy, that's how you rock a boatIt get live in this pussy, I'm not talking PeriscopeIn the sheets, I am a bully, give more head than a hoodieEvery time you make me cum it look just like vanilla puddingSit on yo' face all day until you say, ""Bae it hurt me""Then I turn around and give the dick more kisses than Hershey's[Chorus]Yo' dick brick hard like a medal (Uhh)I got three holes for it like a pretzel (Uhmm)Tight as a virgin, boy, don't get nervous (Tight)I'm here to serve you customer service (Right?)I save dick by giving it CPRI save dick by giving it CPR (Yes)Put my mouth on it like CPRLet's make porn and watch it on VCR"
71,spotify:track:4Td50xcLZQOrOHQeG0vULJ,Lucky,Lucky Twice,False,0.77,0.732,4.0,-4.601,0.0508,0.0305,0.0,0.157,0.889,110.011,70,"[Intro: Hannah Reynold]You can fool yourself, I promise it will helpNow every single day, I just wanna hear you say it[Verse 1: Hannah Reynold, Emelie Schytz & Hannah Reynold]Laughing through the day thinking you are never boringSpeeding through the night, maybe you'll outrun the morningThere's nothing you can do to keep it outThere's nothing you can do, just scream and shout[Verse 2: Emelie Schytz, Hannah Reynold & Emelie Schytz]Living for today, but you just can't fight tomorrowTalking 'bout the joy, but it never stops the sorrowThere's nothing you can do to keep it outThere's nothing you can do, just scream and shout, say[Pre-Chorus: Hannah Reynold]I'm so lucky, lucky, I'm so lucky, luckyI'm so lovely, lovely, I'm so lovely, lovelyYou can fool yourself, I promise it will helpNow every single day, I just wanna hear you say it, say[Chorus: Hannah Reynold & Emelie Schytz]I'm so lucky lucky, I'm so lucky luckyI'm so lovely lovely, I'm so lovely lovelyYou can fool yourself, I promise it will helpNow every single day I just wanna hear you say it"
74,spotify:track:5BEZtiV4ClWO0L2J0Mw7Hf,RICH BOY,payton,True,0.795,0.857,0.0,-8.676,0.162,0.172,1.76e-05,0.101,0.419,124.967,55,"[Verse 1]Like, oh my God, you need a rich boy to give you all the powerLike, oh Lord, can you give me just an hour?Say less, girl, we can leave, it ain’t a problemBut the way you lookin' at me got me thinking you don’t wanna[Pre-Chorus]I don’t give a fuck about your man, he a moronCouple drinks down, by now you’re taking more offSays she wanna party, so I took her to the rooftop (Rooftop)Guess she’s not shy, should have seen her take her socks off[Chorus]Like, grab the ribbon, fuck your feelingsThe way she suck my soul, I need some spiritual healingGrab the ribbon, fuck your feelingsThe way she suck my soul, I need some spiritual healing (Like, oh my God)You need a rich boy to give you all the power (Rich boy)Like, oh Lord, can you give me just an hour?Say less, girl (Less, girl), we can leave, it ain’t a problemBut the way you lookin' at me got me thinking you don’t wannaYou need a rich boy to give you all the power (Rich boy)Like, oh Lord, can you give me just an hour?Say less, girl (Less, girl), we can leave, it ain’t a problemBut the way you lookin' at me got me thinking you don’t wanna"
75,spotify:track:6CyHiyqSC7P5BAJZdgrQzO,Squidward Nose,cupcakKe,True,0.824,0.506,5.0,-7.12,0.0291,0.124,0.0,0.113,0.654,130.717,62,"[Chorus]His dick smaller than my toesYeah, yes, smaller than my toesHis dick smaller than my toesI'd rather ride Squidward nose[Verse 1]My eyelash flew offWhen I saw that dick was too soft (What the fuck?)Need a dick like Rick RossOr Dora the Explorer get lostGet in my zone, I'm ass naked at homeHe knowin' just when I'm onI post it up like MaloneGet so much neck, it's wrongThat I should smell like cologneSwallow this dick, it's goneHe's searching for it on Chrome[Chorus]His dick smaller than my toesYeah, yes, smaller than my toesHis dick smaller than my toesI'd rather ride Squidward noseHis dick smaller than my toesYeah, yes, smaller than my toesHis dick smaller than my toesI'd rather ride Squidward nose"
76,spotify:track:0lsw4q8Jei7gEoV7kFe3DS,Lgbt,cupcakKe,True,0.309,0.492,11.0,-11.041,0.0676,0.00164,0.000102,0.227,0.114,154.552,61,"[Chorus]Fuck out my way when you see meI'm rollin' with the LGBTFuck out my way when you see meI'm rollin' with the LGBTI'm rollin' with the LGBTI'm rollin' with the LGBTLookin' like we belong on TVI'm rollin' with the LGBT[Verse 1]Too cool for this shit, look at my body languageShit on everything, I need some potty trainingMoney missing, had to ask him, ""Where the rest, dummy?""(Where it's at?)Before I call my bitches up, they say ""yes, hunty""(You know it)Judge one of the studs, they gon' bring some thugs (Yah)Judge one of my drags, catch a heel up yo' ass (Uh-oh)Don't judge a lesbian, 'cause she don't want you back, man (Woo)Judge one of the gays, they drag you from Z to A (They will)And shout out to the bi's, you ain't gotta pick a side (Nope)And if you in the closet, shorty, you ain't gotta hide (Come out)Gotta make these bitches sick when they see you (What?)And if a bitch want beef, give her beef stew (Yup, yup)Stripper right in front of me, I hope she washed her ass (You know it)She looking at my fine gays, but they don't wanna smash (Nope)Know they 'bout to act a fool, time is past dueThen the gays hop on stage, like, ""I can shake my ass too"""
77,spotify:track:2dURQIBrw3XcHyVZlfdpC1,Two of Hearts,Stacey Q,False,0.816,0.633,8.0,-6.378,0.11,0.0726,7.49e-06,0.224,0.403,134.012,56,"[Intro]I-I-I-I-I-I need, I need youI-I-I-I-I-I need, I need youI-I-I-I-I-I need, I need you[Verse 1]I never said I wasn't gonna tell nobodyNo, babyBut this good lovin', I can't keep it to myselfOh, noWhen we're together, it's like hot coals in a fireHot, babyMy body's burning so come on, heed my desireCome on, come on![Chorus]Two of heartsTwo hearts that beat as oneTwo of heartsI need you! I need you!Two of heartsTwo hearts that beat as oneTwo of hearts (Two hearts)Come on! Come on![Verse 2]People get jealous 'cause we always stay togetherYeah, babyI guess they really want a love like yours and mineTogether, foreverI never thought that I could ever be this happyYeah, babyMy prayers were answered for you came in the nick of timeWhoa, whoa, whoa!"
85,spotify:track:4IhKLu7Vk3j2TLmnFPl6To,Water Fountain,Alec Benjamin,False,0.711,0.646,2.0,-5.444,0.225,0.0216,0.0,0.0921,0.778,160.931,71,"[Verse 1]She told me that she loved me by the water fountainShe told me that she loved me and she didn't love himAnd that was really lovely 'cause it was innocentBut now she's got a cup with something else in itIt's getting kind of blurry at a quarter past tenAnd he was in a hurry to be touching her skinShe's feeling kind of dirty when she's dancing with himForgetting what she told me by the water fountain[Pre-Chorus]Now he's grabbing her hips, and pulling her inKissing her lips, and whispering in her earAnd she knows that she shouldn't listenAnd that she should be with me by the water fountain[Chorus]She couldn't be at home in the night time becauseIt made her feel alone, but at that time she was too youngI was too youngI should've built a home with a fountain for usThe moment that she told me that she was in loveToo young, I was too youngToo young, too young, too young, young[Verse 2]And if she ever goes back to the water fountainThe handle will be broken and the rust set inBut my hand, it will be open and I'll try to fix itMy heart, it will be open and I'll try to give it"
